2017/11/9 10:02,13594669.07,4509709.321
2017/11/9 10:02,13594668.3,4509709.258
2017/11/9 10:02,13594670.23,4509709.05
2017/11/9 10:02,13594669.4,4509708.939
2017/11/9 10:02,13594672.08,4509707.62
2017/11/9 10:02,13594671.2,4509707.653
2017/11/9 10:02,13594670.41,4509707.508
2017/11/9 10:02,13594669.64,4509707.495
2017/11/9 10:02,13594668.72,4509707.436
2017/11/9 10:02,13594669.35,4509708.049
2017/11/9 10:02,13594668.37,4509707.963
2017/11/9 10:02,13594668.81,4509707.959
2017/11/9 10:02,13594671.69,4509708.678
2017/11/9 10:02,13594671.65,4509707.417
2017/11/9 10:02,13594671.51,4509709.964
2017/11/9 10:02,13594669.29,4509710.802
2017/11/9 10:02,13594669.2,4509707.419
2017/11/9 10:02,13594670.97,4509708.781
2017/11/9 10:02,13594671.94,4509708.608
2017/11/9 10:03,13594670.46,4509708.833
2017/11/9 10:03,13594671.98,4509709.103
2017/11/9 10:03,13594670.28,4509708.542
2017/11/9 10:03,13594669.59,4509707.384
2017/11/9 10:04,13594670.8,4509707.664
2017/11/9 10:04,13594669.55,4509710.48
2017/11/9 10:04,13594668.64,4509708.909
2017/11/9 10:04,13594670.94,4509708.575
2017/11/9 10:05,13594668.62,4509708.385
2017/11/9 10:05,13594671.26,4509710.161
2017/11/9 10:05,13594667.92,4509709.859
2017/11/9 10:05,13594670.98,4509710.306
2017/11/9 10:05,13594669.97,4509710.89
2017/11/9 10:05,13594669.83,4509708.212
2017/11/9 10:05,13594669.94,4509708.903
2017/11/9 10:05,13594669.35,4509708.049
2017/11/9 10:05,13594669.61,4509707.792
2017/11/9 10:05,13594670.4,4509707.982
2017/11/9 10:05,13594671.2,4509707.812
2017/11/9 10:05,13594672.13,4509708.036
2017/11/9 10:05,13594669.5,4509708.627
2017/11/9 10:05,13594669.99,4509709.32
2017/11/9 10:05,13594670.62,4509709.381
2017/11/9 10:05,13594668.69,4509709.644
2017/11/9 10:05,13594668.64,4509708.909
2017/11/9 10:05,13594669.32,4509709.137
2017/11/9 10:05,13594670.15,4509709.216
2017/11/9 10:05,13594671.02,4509709.301
2017/11/9 10:05,13594671.82,4509709.181
2017/11/9 10:05,13594669.27,4509710.206
2017/11/9 10:05,13594672.03,4509709.663
2017/11/9 10:05,13594671.08,4509709.688
2017/11/9 10:05,13594668.69,4509704.937
2017/11/9 10:06,13594669.06,4509703.476
2017/11/9 10:06,13594668.97,4509702.445
2017/11/9 10:06,13594668.58,4509701.101
2017/11/9 10:06,13594668.15,4509706.115
2017/11/9 10:06,13594667.8,4509707.067
2017/11/9 10:06,13594667.65,4509708.136
2017/11/9 10:06,13594667.8,4509710.562
2017/11/9 10:06,13594667.67,4509711.88
2017/11/9 10:06,13594667.65,4509712.526
2017/11/9 10:06,13594667.61,4509713.517
2017/11/9 10:06,13594667.45,4509714.701
2017/11/9 10:06,13594667.56,4509715.736
2017/11/9 10:06,13594667.54,4509717.184
2017/11/9 10:06,13594668.44,4509717.182
2017/11/9 10:06,13594667.9,4509718.445
2017/11/9 10:06,13594668.92,4509718
2017/11/9 10:06,13594669.03,4509723.7
2017/11/9 10:06,13594668.24,4509723.498
2017/11/9 10:06,13594668.26,4509723.042
2017/11/9 10:06,13594669.38,4509722.832
2017/11/9 10:06,13594668.88,4509722.92
2017/11/9 10:06,13594668.71,4509722.132
2017/11/9 10:06,13594668.86,4509723.935
2017/11/9 10:06,13594667.13,4509722.143
2017/11/9 10:06,13594668.87,4509723.412
2017/11/9 10:06,13594668.15,4509723.245
2017/11/9 10:06,13594669.42,4509723.086
2017/11/9 10:06,13594668.63,4509722.853
2017/11/9 10:06,13594668.63,4509722.39
2017/11/9 10:06,13594667.62,4509722.288
2017/11/9 10:06,13594667,4509722.226
2017/11/9 10:06,13594669.45,4509722.253
2017/11/9 10:06,13594668.63,4509721.99
2017/11/9 10:06,13594668.56,4509721.717
2017/11/9 10:06,13594669.8,4509721.204
2017/11/9 10:06,13594668.8,4509721.264
2017/11/9 10:06,13594668.23,4509721.193
2017/11/9 10:06,13594668.29,4509720.877
2017/11/9 10:06,13594668.87,4509722.4
2017/11/9 10:06,13594668.27,4509722.381
2017/11/9 10:06,13594668.13,4509722.015
2017/11/9 10:06,13594669.57,4509721.372
2017/11/9 10:06,13594668.63,4509721.618
2017/11/9 10:06,13594668.27,4509722.381
2017/11/9 10:06,13594668.59,4509723.282
2017/11/9 10:06,13594668.59,4509723.851
2017/11/9 10:06,13594668.52,4509724.724
2017/11/9 10:06,13594668.56,4509723.343
2017/11/9 10:06,13594668.53,4509724.159
2017/11/9 10:06,13594668.52,4509721.76
2017/11/9 10:06,13594668.43,4509722.468
2017/11/9 10:06,13594668.41,4509723.357
2017/11/9 10:07,13594668.6,4509724.158
2017/11/9 10:07,13594668.54,4509722.578
